qid	query	matched_qid	matched_query	rank
1049519	who said no one can make you feel inferior	540565	was prince albert a good looking man	48
1049519	who said no one can make you feel inferior	1057052	who was unabomber?	49
1049519	who said no one can make you feel inferior	1032179	who is disabled	50
1049519	who said no one can make you feel inferior	671304	what insignificant body organ could we not live without	51
1049519	who said no one can make you feel inferior	923072	what was the worst things alexander hamilton do	52
1049519	who said no one can make you feel inferior	940023	when did nelson mandela say it only seems impossible until it's done	53
1049519	who said no one can make you feel inferior	1049392	who said access to water should not be a human right	54
1049519	who said no one can make you feel inferior	1024793	who broke the unabomber	55
1049519	who said no one can make you feel inferior	1030354	who is baron von steuben	56
1049519	who said no one can make you feel inferior	959539	when was quote on statue of liberty added	57
1049519	who said no one can make you feel inferior	144341	did kevin mitnick get in trouble with the law?	58
1049519	who said no one can make you feel inferior	177596	eating disorder proclamation	59
1049519	who said no one can make you feel inferior	968915	where did lance armstrong admit to using steroids	60
1049519	who said no one can make you feel inferior	199269	have trump ever had surgery	61
1049519	who said no one can make you feel inferior	1049651	who said: i'm the president of the united states and i'm not going to eat any more broccoli?	62
1049519	who said no one can make you feel inferior	888176	what president hoover said about human imagination	63
1049519	who said no one can make you feel inferior	464814	no skin off my teeth meaning	64
1049519	who said no one can make you feel inferior	145361	did the google maps guy change clothes	65
1049519	who said no one can make you feel inferior	1009474	which famous person below does not belong in the twentieth-century period?	66
1049519	who said no one can make you feel inferior	1064003	why didn't they just say no?	67
1049519	who said no one can make you feel inferior	143796	did ed sullivan interview marilyn monroe?	68
1049519	who said no one can make you feel inferior	62937	can a person live without adrenal glands	69
1049519	who said no one can make you feel inferior	672733	what is Hwidi Montag doing today	70
1049519	who said no one can make you feel inferior	1079262	words on the statue of liberty give us your	71
1049519	who said no one can make you feel inferior	337588	how old was patrick henry when he said give me liberty or	72
1049519	who said no one can make you feel inferior	428981	is there any information on Leslie Donald Proctor	73
1049519	who said no one can make you feel inferior	659240	what famous people have perfectionism anxiety disorder	74
1049519	who said no one can make you feel inferior	1059575	who's quote feeling sorry for people who don't drink	75
1049519	who said no one can make you feel inferior	145503	did the statue of liberty brake	76
1049519	who said no one can make you feel inferior	1064007	why didn't trump shake merkel's hand	77
1049519	who said no one can make you feel inferior	1062410	why did erikson believe it was important for teens to develop a clear sense of self	78
1049519	who said no one can make you feel inferior	2983	FDR was the only president to have a handicap. Why did he need a wheelchair?	79
1049519	who said no one can make you feel inferior	921321	what was the main reason that alexander hamilton did not want a bill of rights?	80
1049519	who said no one can make you feel inferior	1076521	why would a person refuse a blood transfusion	81
1049519	who said no one can make you feel inferior	1006618	which celebrity is scared of pancakes	82
1049519	who said no one can make you feel inferior	1054791	who was louis armstrong	83
1049519	who said no one can make you feel inferior	411875	is harvey dent two face	84
1049519	who said no one can make you feel inferior	144836	did president taft die in a bathtub	85
1049519	who said no one can make you feel inferior	140832	demi lovato eating disorder	86
1049519	who said no one can make you feel inferior	1009911	which founder so opposed the constitution that he did not attend the convention	87
1049519	who said no one can make you feel inferior	888151	what president did mlk meet	88
1049519	who said no one can make you feel inferior	1037072	who is phil montan	89
1049519	who said no one can make you feel inferior	466179	npr intelligence squared don eat anything with a face	90
1049519	who said no one can make you feel inferior	1056691	who was the original most interesting man in the dos equis ads	91
1049519	who said no one can make you feel inferior	198941	has ivanka trump ever had cosmetic surgery	92
1049519	who said no one can make you feel inferior	1005844	which barone twin committed suicide	93
1049519	who said no one can make you feel inferior	541203	was truth serum used in james holmes trial?	94
1049519	who said no one can make you feel inferior	144688	did obama call himself lazy	95
1049519	who said no one can make you feel inferior	112568	credit for weight loss surgery	96
1049519	who said no one can make you feel inferior	916229	what us president died of eating	97
1049519	who said no one can make you feel inferior	1049637	who said, character is how you people when you think no one is watching	98
1049519	who said no one can make you feel inferior	1137298	who was the first president to shake hands with guests	99
1049519	who said no one can make you feel inferior	166773	does gluten cause adrenal gland problems	100
1051399	who sings monk theme song	1049690	who sang and wrote theme song for tv show monk?	1
1051399	who sings monk theme song	1052051	who sings the the theme song for the tv show monk	2
1051399	who sings monk theme song	1025454	who composed the mission theme	3
1051399	who sings monk theme song	1019428	which song was written by the members of the monkees	4
1051399	who sings monk theme song	1058291	who wrote green acres theme song	5
1051399	who sings monk theme song	151700	dirait-on lyrics english	6
1051399	who sings monk theme song	1058630	who wrote put your hand in the hand of the man who stilled the water	7
1051399	who sings monk theme song	1058124	who wrote clay pigeons song	8
1051399	who sings monk theme song	1058933	who wrote the garden song	9
1051399	who sings monk theme song	1007344	which composer made the famous wedding march song	10
1051399	who sings monk theme song	1009465	which famous composer wrote the wedding march?	11
1051399	who sings monk theme song	1059366	who wrote theme music goldfinger	12
1051399	who sings monk theme song	1059283	who wrote the song this land	13
1051399	who sings monk theme song	1007360	which composer wrote the famous wedding march ?	14
1051399	who sings monk theme song	547079	wedding songs for ceremony walking in	15
1051399	who sings monk theme song	1025430	who composed la la land	16
1051399	who sings monk theme song	599752	what composer wrote the famous wedding march	17
1051399	who sings monk theme song	1058621	who wrote promised land song	18
1051399	who sings monk theme song	82831	carmen sandiego theme song lyrics	19
1051399	who sings monk theme song	896543	what songs did the monkees actually sing	20
1051399	who sings monk theme song	1059354	who wrote the wedding march song and when	21
1051399	who sings monk theme song	144851	did prince wrote manic monday	22
1051399	who sings monk theme song	1058377	who wrote i write the songs	23
1051399	who sings monk theme song	868894	what kind of jazz is thelonious monk	24
1051399	who sings monk theme song	1058497	who wrote manic monday song	25
1051399	who sings monk theme song	441312	literary definition of theme '	26
1051399	who sings monk theme song	519573	theme definition in poetry	27
1051399	who sings monk theme song	519177	the title of a song is on the tip of gerard's tongue but he cannot recall it until	28
1051399	who sings monk theme song	1007343	which composer made field recordings of folk music	29
1051399	who sings monk theme song	519585	theme song shack lyrics	30
1051399	who sings monk theme song	180301	enchanted garden debut theme	31
1051399	who sings monk theme song	1137120	who wrote who wrote these words music speaks what cannot be expressed, soothes the mind, and heals the heart.	32
1051399	who sings monk theme song	186253	felix the cat theme song	33
1051399	who sings monk theme song	1058965	who wrote the james bond theme tune	34
1051399	who sings monk theme song	577729	what artist wrote stranger things theme song	35
1051399	who sings monk theme song	360089	how to fly sticky fingers lyrics	36
1051399	who sings monk theme song	1058774	who wrote taxi theme song	37
1051399	who sings monk theme song	128285	define theme as a literary term	38
1051399	who sings monk theme song	820318	what is the english definition of theme	39
1051399	who sings monk theme song	1025459	who composed the psycho theme?	40
1051399	who sings monk theme song	1051858	who sings the prayer with michael bolton	41
1051399	who sings monk theme song	1059372	who wrote this is your land	42
1051399	who sings monk theme song	1039763	who is the composer of this piece?	43
1051399	who sings monk theme song	443995	lyrical writing examples	44
1051399	who sings monk theme song	872623	what language is the skyrim theme song in	45
1051399	who sings monk theme song	1058667	who wrote score for la la land	46
1051399	who sings monk theme song	533894	us marines theme song	47
1051399	who sings monk theme song	1058021	who wrote and sang macarthur park?	48
1051399	who sings monk theme song	689241	what is a literary theme	49
1051399	who sings monk theme song	1055736	who was the composer for the rocky theme	50
1051399	who sings monk theme song	1059387	who wrote tom thumb	51
1051399	who sings monk theme song	519574	theme definition literary terms	52
1051399	who sings monk theme song	92150	chords and lyrics to the great speckled bird	53
1051399	who sings monk theme song	1059332	who wrote the tetris theme	54
1051399	who sings monk theme song	296011	how many songs should be sung at a wedding	55
1051399	who sings monk theme song	880153	what music theme is this done done done done done done done?	56
1051399	who sings monk theme song	1056693	who was the original songwriter of sail	57
1051399	who sings monk theme song	1058725	who wrote song, just a sittin in the balcony	58
1051399	who sings monk theme song	1079425	words to blackbird by the beatles	59
1051399	who sings monk theme song	487174	religious theme definition	60
1051399	who sings monk theme song	175011	dorian gray by oscar wilde in a heartbeat	61
1051399	who sings monk theme song	1043605	who made the song circumstance	62
1051399	who sings monk theme song	498558	singer fabian	63
1051399	who sings monk theme song	485225	random reality shifts lyrics	64
1051399	who sings monk theme song	1019429	which song writer wrote a song for an artist and it became a number one hit but had forgotten about it?	65
1051399	who sings monk theme song	920951	what was the impact of the song achievements on the future of china	66
1051399	who sings monk theme song	1007359	which composer wrote the famous met wedding march?	67
