qid	query	matched_qid	matched_query	rank
451602	medicare's definition of mechanical ventilation	1169881	branch for medical	43
451602	medicare's definition of mechanical ventilation	526280	types of ambulatory care services	44
451602	medicare's definition of mechanical ventilation	393386	in florida what form is needed from physician for nursing home admittance?	45
451602	medicare's definition of mechanical ventilation	832361	what is the medicare pim?	46
451602	medicare's definition of mechanical ventilation	702418	what is a swing bed hospital	47
451602	medicare's definition of mechanical ventilation	832351	what is the medicare definition of a corf facility?	48
451602	medicare's definition of mechanical ventilation	168883	does medicare cover a physical exam	49
451602	medicare's definition of mechanical ventilation	1035968	who is medicare for?	50
451602	medicare's definition of mechanical ventilation	791137	what is respiratory therapists	51
451602	medicare's definition of mechanical ventilation	1075134	why was medicare introduced	52
451602	medicare's definition of mechanical ventilation	720345	what is assisted ventilation	53
451602	medicare's definition of mechanical ventilation	694922	what is a pinning ceremony respiratory therapist	54
451602	medicare's definition of mechanical ventilation	799867	what is step medical	55
451602	medicare's definition of mechanical ventilation	337908	how patient portals work	56
451602	medicare's definition of mechanical ventilation	450778	mechanical device is used to replace or supplement the patient natural breathing	57
451602	medicare's definition of mechanical ventilation	754135	what is health care fraud?	58
451602	medicare's definition of mechanical ventilation	782853	what is perioperative nursing	59
451602	medicare's definition of mechanical ventilation	562517	what are nursing clinical classes called	60
451602	medicare's definition of mechanical ventilation	694456	what is a personal attendant	61
451602	medicare's definition of mechanical ventilation	563160	what are personal care attendants?	62
451602	medicare's definition of mechanical ventilation	417704	is medicare a for hospital	63
451602	medicare's definition of mechanical ventilation	1077636	will medicare pay for urinalysis	64
451602	medicare's definition of mechanical ventilation	1013259	which mechanical device is needed to accomplish negative-pressure ventilation?	65
451602	medicare's definition of mechanical ventilation	1153996	what is medicare site of service	66
451602	medicare's definition of mechanical ventilation	925726	what wound patients should be admitted to a medicare swing bed program	67
451602	medicare's definition of mechanical ventilation	797547	what is social security and medicare called on the payroll check	68
451602	medicare's definition of mechanical ventilation	158966	do skilled nursing facilities have appeal rights when medicare days are denied for technical denial?	69
451602	medicare's definition of mechanical ventilation	797187	what is smile medicare	70
451602	medicare's definition of mechanical ventilation	1162645	what does a clinical care tech do	71
451602	medicare's definition of mechanical ventilation	419549	is nursing home care a medical expense	72
451602	medicare's definition of mechanical ventilation	702337	what is a surgical progressive care unit	73
451602	medicare's definition of mechanical ventilation	1011829	which is required of psychiatric facilities that receive medicare funds?	74
451602	medicare's definition of mechanical ventilation	870901	what kind of technology does a home health aid use?	75
451602	medicare's definition of mechanical ventilation	674476	what is a behavioral health technician	76
451602	medicare's definition of mechanical ventilation	428461	is there a required physical for medicare	77
451602	medicare's definition of mechanical ventilation	24042	are orthotics covered by medicare	78
451602	medicare's definition of mechanical ventilation	832355	what is the medicare health center	79
451602	medicare's definition of mechanical ventilation	171406	does skilled nursing facilities need to issue a benefit exhaust letter for medicare patients	80
451602	medicare's definition of mechanical ventilation	731291	what is clinical insurance pre authentication	81
451602	medicare's definition of mechanical ventilation	16386	ambulatory nurse	82
451602	medicare's definition of mechanical ventilation	705360	what is a ventilation system	83
451602	medicare's definition of mechanical ventilation	483428	proxy caregiver definition	84
451602	medicare's definition of mechanical ventilation	731287	what is clinical engineering	85
451602	medicare's definition of mechanical ventilation	770616	what is medicare type a	86
451602	medicare's definition of mechanical ventilation	731619	what is cms medicare insurance	87
451602	medicare's definition of mechanical ventilation	432617	jacksonville fl what is an assisted living facility that take medicare	88
